date, pm25, pm10, o3, no2, so2, co
2021/12/3, 53, 7, 17, 12, , 1
2021/12/4, 33, 17, 9, 23, , 2
2021/12/5, 55, 18, 11, 17, , 1
2021/12/6, 60, 12, 7, 15, 1, 2
2021/12/7, 48, 17, 1, 16, 1, 1
2021/12/8, 56, 12, 5, 19, 1, 2
2021/12/9, 53, 22, 2, 26, 4, 2
2021/12/10, 62, 21, 1, 22, 6, 2
2021/12/11, 59, 23, 5, 15, 1, 2
2021/12/12, 68, 23, 4, 16, 1, 2
2021/12/13, 65, 29, , 19, 1, 4
2021/12/14, 66, 18, 1, 20, 1, 1
2021/12/15, 39, 6, 13, 15, , 1
2021/12/16, 14, 9, 4, 22, 1, 1
2021/12/17, 29, 7, 11, 20, , 1
2021/12/18, 25, 7, 12, 16, , 
2021/12/19, 20, 10, 6, 14, , 
2021/12/20, 37, 13, 5, 23, , 
2021/12/21, 43, 16, 1, 26, 1, 
2021/12/22, 51, 10, 8, 26, , 
2021/12/23, 37, 11, 14, 16, , 
2021/12/24, 42, 17, 19, 15, 1, 
2021/12/25, 51, 8, 17, 14, , 
2021/12/26, 32, 14, 15, 16, , 
2021/12/27, 45, 21, 8, 28, 3, 3
2021/12/28, 55, 31, 1, 27, 2, 1
2021/12/29, 80, 20, 1, 26, 1, 1
2021/12/30, 64, 15, 3, 20, , 
2021/12/31, 56, 16, 8, 13, 1, 1
2022/1/1, 45, 6, 19, 10, , 
2022/1/2, 20, 10, 15, 15, , 1
2021/7/1, 37, 14, 29, 10, , 2
2021/7/2, 35, 12, 30, 7, , 
2021/7/3, 35, 17, 28, 8, 1, 1
2021/7/4, 45, 21, 40, 8, , 1
2021/7/5, 51, 27, 40, 14, 2, 1
2021/7/6, 60, 32, 43, 22, 1, 1
2021/7/7, 67, 45, 93, 27, 1, 5
2021/7/8, 68, 40, 78, 29, 1, 1
2021/7/9, 66, 37, 66, 21, , 2
2021/7/10, 64, 21, 58, 10, 1, 1
2021/7/11, 52, 28, 48, 16, 1, 1
2021/7/12, 60, 41, 84, 23, 1, 1
2021/7/13, 70, 46, 91, , 1, 2
2021/7/14, 71, 42, 48, , 1, 4
2021/7/15, 67, 29, 57, , , 1
2021/7/16, 59, 39, 52, , , 2
2021/7/17, 63, 31, 74, , 1, 2
2021/7/18, 61, 23, 45, , , 1
2021/7/19, 42, 22, , , , 2
2021/7/20, 37, 25, , , , 1
2021/7/21, 43, 16, , , , 1
2021/7/22, 30, 24, , , , 1
2021/7/23, 42, 19, , , , 1
2021/7/24, 43, 33, , , 1, 3
2021/7/25, 63, 32, , , 1, 2
2021/7/26, 57, 37, , , 1, 4
2021/7/27, 78, 35, , , 1, 2
2021/7/28, 49, 21, , , , 1
2021/7/29, 53, 33, , , 1, 3
2021/7/30, 60, 20, 35, 12, , 2
