date, pm25, pm10, o3, no2, so2, co
2022/10/3, 30, 12, , 20, , 1
2022/10/4, 26, 7, , 17, , 1
2022/10/5, 20, 14, , 18, , 1
2022/10/7, 28, , , , , 
2022/10/8, 37, 18, , 20, , 1
2022/10/9, 37, 21, , 21, , 3
2022/10/10, 33, 30, , 29, , 5
2022/10/11, 47, 54, , 38, 1, 8
2022/10/12, 108, 25, , 28, , 2
2022/10/13, 39, 28, , 32, , 3
2022/10/14, 47, 23, , 34, , 2
2022/10/15, 50, 20, , 25, , 1
2022/10/16, 42, 18, , 17, , 2
2022/10/17, 44, 12, , 21, , 3
2022/10/18, 34, 11, , 31, , 1
2022/10/19, 25, 14, , 22, , 1
2022/10/20, 29, 15, , 27, , 3
2022/10/21, 30, 15, , 30, , 1
2022/10/22, 34, 20, , 26, , 1
2022/10/23, 41, 17, , 23, , 1
2022/10/24, 40, 46, , 40, 1, 3
2022/10/25, 53, 27, , 36, , 3
2022/10/26, 47, 42, , 38, 1, 4
2022/10/27, 65, 20, , 25, , 3
2022/10/28, 44, 8, , 19, , 2
2022/10/29, 21, 5, , 18, , 
2022/10/30, 15, 9, , 20, , 
2022/10/31, 20, 18, , 23, 1, 
2022/11/1, 25, 21, , 26, , 1
2022/11/2, 38, 17, , 18, , 
2022/11/3, 26, 18, , 17, , 1
2022/11/4, 39, 14, , 17, , 
2022/11/5, 23, 13, , 19, , 1
2022/11/11, 31, 5, , 14, , 1
2022/11/12, 17, 9, , 9, 2, 
2022/11/13, 18, 20, , 18, 1, 1
2022/11/14, 21, 19, , 29, , 1
2022/11/15, 30, 23, , 41, , 5
2022/11/16, 43, 15, , 35, , 2
2022/11/17, 40, 10, , 19, , 2
2022/11/18, 32, 14, , 25, , 2
2022/11/19, 46, 13, , 22, , 1
2022/11/20, 46, 12, , 24, , 2
2022/11/21, 50, 10, , 21, , 2
2022/11/22, 31, 7, , 19, , 2
2022/11/23, 23, 12, , 20, , 1
2022/11/24, 46, 9, , 20, , 1
2022/11/25, 35, 9, , 23, , 1
2022/11/26, 36, 10, , 22, , 1
2022/11/27, 39, 12, , 23, , 1
2022/11/28, 47, 17, , 33, , 1
2022/11/29, 53, 31, , 45, 1, 4
2022/11/30, 74, 52, , 66, 2, 11
2022/12/1, 124, 40, , 46, 1, 6
2022/12/2, 86, 19, , 38, , 2
2022/12/3, 56, 16, , 38, 1, 1
2022/12/4, 47, 14, , 43, 1, 1
2022/12/8, 62, 21, , 21, , 2
2022/12/9, 65, 20, , 22, , 2
2022/12/10, 65, 8, , 15, , 1
2022/12/11, 32, 9, , 23, , 1
2022/12/12, 33, 9, , 20, , 1
2022/12/13, 30, 10, , 21, , 1
2022/12/14, 39, 10, , 21, , 2
2022/12/15, 38, 12, , 20, , 
2022/12/16, 48, 13, , 24, , 2
2022/12/17, 50, 13, , 13, , 2
2022/12/18, 38, 9, , 23, , 2
2022/12/19, 38, 8, , 20, , 1
2022/12/20, 30, 15, , 30, , 2
2022/12/21, 47, 8, , 17, , 2
2022/12/22, 30, 12, , 16, , 1
2022/12/23, 42, 10, , 15, , 1
2022/12/24, 39, 8, , 16, , 
2022/12/25, 28, 10, , 26, , 2
2022/12/26, 30, 11, , 21, , 2
2022/12/27, 34, 13, , 20, , 2
2022/12/28, 45, 16, , 27, , 3
2022/12/29, 37, 19, , 23, , 1
2022/12/30, 50, 11, , 15, , 1
2022/12/31, 36, 9, , 9, , 1
2023/1/1, 32, 6, , 17, , 1
