date, pm25, pm10, o3, no2, so2, co
2022/12/24, 39, 8, , 20, , 
2022/12/25, 21, 9, , 15, , 1
2022/12/26, 26, 10, , 11, , 
2022/12/27, 26, 8, , 18, , 2
2022/12/28, 25, 7, , 32, , 2
2022/12/29, 25, 10, , 24, , 2
2022/12/30, 36, 7, , 22, 1, 2
2022/12/31, 29, 5, , 14, , 1
2023/1/1, 18, 3, , 12, , 1
2022/7/1, 20, 8, , 17, , 1
2022/7/2, 27, 9, , 16, , 1
2022/7/3, 35, 11, , 13, , 1
2022/7/4, 41, 14, , 25, , 2
2022/7/5, 52, 15, , 29, , 6
2022/7/6, 54, 14, , 22, , 
2022/7/7, 51, 4, , 13, , 
2022/7/8, 15, 12, , 22, , 
2022/7/9, 46, 10, , 11, , 
2022/7/10, 36, 9, , 5, , 1
2022/7/11, 33, 7, , 8, , 1
2022/7/12, 26, 8, , 18, , 2
2022/7/13, 31, 11, , 24, , 2
2022/7/14, 41, 5, , 16, , 1
2022/7/15, 20, 7, , 18, , 2
2022/7/16, 24, 8, , 19, , 4
2022/7/17, 29, 6, , 23, 1, 2
2022/7/18, 23, 5, , 12, , 
2022/7/19, 16, 6, , , , 1
2022/7/20, 21, 5, , , , 1
2022/7/21, 19, 6, , , , 1
2022/7/22, 22, 13, , , , 3
2022/7/23, 48, 12, , , , 5
2022/7/24, 44, 11, , , , 2
2022/7/25, 41, 10, , , 1, 1
2022/7/26, 40, 17, , , 1, 3
2022/7/27, 61, 13, , , 3, 2
2022/7/28, 46, 5, , , 1, 
2022/7/29, 16, 7, , 15, , 1
2022/7/30, 24, 9, , 17, 2, 4
2022/7/31, 32, 8, , 13, 1, 1
2022/8/1, 30, 9, , 14, 1, 3
2022/8/2, 31, 14, , 12, 1, 1
2022/8/3, 50, 14, , 19, 1, 2
2022/8/4, 54, 16, , 20, 1, 2
2022/8/5, 54, 16, , 13, 1, 1
2022/8/6, 56, 22, , 24, 4, 2
2022/8/7, 51, 10, , 14, 1, 1
2022/8/8, 30, 6, , 10, 1, 1
2022/8/9, 18, , , 9, 1, 1
2022/8/29, 51, 24, , 30, , 2
2022/8/30, 51, 10, , 18, , 1
2022/8/31, 24, 5, , 12, , 
2022/9/1, 11, 6, , 14, , 1
2022/9/2, 13, 8, , 19, , 1
2022/9/3, 18, 7, , 18, , 1
2022/9/4, 17, 7, , 17, , 1
2022/9/5, 17, 4, , 14, , 1
2022/9/6, 11, 7, , 18, , 1
2022/9/7, 18, 6, , 13, , 1
2022/9/8, 16, 7, , 17, , 3
2022/9/9, 20, 20, , 31, 1, 12
2022/9/10, 49, 28, , 21, 1, 5
2022/9/11, 63, 16, , 13, , 1
2022/9/12, 46, 13, , 10, 1, 1
2022/9/13, 32, 9, , 8, , 1
2022/9/14, 29, 11, , 16, , 3
2022/9/15, 31, 15, , 19, , 3
2022/9/16, 38, 11, , 21, , 2
2022/9/17, 27, 13, , 13, 1, 1
2022/9/18, 35, 7, , 8, , 1
2022/9/19, 15, 9, , 13, , 2
2022/9/20, 24, 16, , 15, 1, 5
2022/9/21, 42, 10, , 10, , 1
2022/9/22, 33, 10, , 12, , 1
2022/9/23, 28, 4, , 10, , 1
2022/9/24, 14, 6, , 7, , 1
2022/9/25, 22, 10, , 12, , 3
2022/9/26, 28, 13, , 11, , 5
2022/9/27, 37, 8, , 13, , 1
2022/9/28, 21, 16, , 20, , 2
2022/9/29, 43, 18, , 17, , 2
2022/9/30, 48, 17, , 18, , 3
2022/5/30, 31, 14, , , , 
2022/5/31, 41, 16, , , , 
2022/6/1, 48, 12, , , , 
2022/6/2, 37, 9, , , , 
2022/6/3, 32, 10, , , , 
2022/6/4, 25, 12, , , , 
2022/6/5, 36, 8, , , , 
2022/6/6, 24, 6, , , , 
2022/6/7, 18, 12, , , , 
2022/6/8, 36, 18, , , , 
2022/6/9, 54, 11, , , , 
2022/6/10, 39, 14, , , , 
2022/6/11, 46, 12, , , , 
2022/6/12, 42, 12, , , , 
2022/6/13, 39, 12, , 20, , 1
2022/6/14, 41, 5, , 13, , 
2022/6/15, 15, 6, , 15, , 1
2022/6/16, 19, 8, , 24, , 2
2022/6/17, 27, 7, , 18, , 2
2022/6/18, 24, 10, , 16, , 2
2022/6/19, 32, 7, , 13, , 1
2022/6/20, 23, 9, , 22, , 2
2022/6/21, 36, 7, , 7, , 1
2022/6/22, 24, 6, , 5, , 
2022/6/23, 21, 9, , 8, , 
2022/6/24, 30, 12, , 10, , 1
2022/6/25, 44, 13, , 18, , 4
2022/6/26, 44, 14, , 22, , 6
2022/6/27, 52, 10, , 11, , 1
2022/6/28, 36, 6, , 8, 1, 1
2022/6/29, 22, 7, , 18, , 2
2022/6/30, 27, 6, , 8, , 
2022/1/3, 19, 12, , 17, , 2
2022/1/4, 45, 11, , 18, 2, 2
2022/1/5, 38, 7, , 25, , 2
2022/1/6, 23, 4, , 14, , 1
2022/1/7, 12, 7, , 16, , 2
2022/1/8, 25, 8, , 17, , 1
2022/1/9, 28, 8, , 15, , 2
2022/1/10, 27, 7, , 12, , 1
2022/1/11, 25, 6, , 14, 2, 2
2022/1/12, 23, 9, , 30, 2, 3
2022/1/13, 33, 3, , 19, , 1
2022/1/14, 11, 5, , 12, , 1
2022/1/15, 14, 4, , 15, , 1
2022/1/16, 13, 8, , 19, , 2
2022/1/17, 38, 9, , 16, , 1
2022/1/18, 32, 8, , 24, , 2
2022/1/19, 26, 8, , 18, , 1
2022/1/20, 27, 13, , 18, 5, 2
2022/1/21, 48, 12, , 13, 1, 1
2022/1/22, 44, 15, , 14, 1, 2
