date, pm25, pm10, o3, no2, so2, co
2022/10/30, 16, 5, , 6, 2, 1
2022/10/31, 11, 13, , 8, , 1
2022/11/1, 16, 13, , 12, , 1
2022/11/2, 34, 1, , 5, , 1
2022/11/3, 7, 14, , 8, , 2
2022/11/4, 43, 9, , 8, , 1
2022/11/5, 29, 25, , 15, , 1
2022/11/6, 70, , , , , 
2022/11/11, 37, 6, , 5, , 1
2022/11/12, 20, 10, , 3, , 1
2022/11/13, 7, 15, , 5, , 1
2022/11/14, 15, 23, , 15, , 2
2022/11/15, 34, 15, , 18, , 4
2022/11/16, 50, 15, , 17, , 3
2022/11/17, 49, 8, , 8, , 1
2022/11/18, 33, 12, , 12, , 1
2022/11/19, 50, 18, , 13, , 2
2022/11/20, 59, 15, , 11, , 1
2022/11/21, 59, 9, , 10, , 
2022/11/22, 34, 6, , 10, , 
2022/11/23, 23, 11, , 8, , 2
2022/11/24, 47, 8, , 8, , 
2022/11/25, 35, 11, , 9, , 2
2022/11/26, 45, 11, , 9, , 1
2022/11/27, 47, 10, , 8, , 1
2022/11/28, 44, 18, , 14, , 1
2022/11/29, 59, 35, , 23, 1, 3
2022/11/30, 88, 50, , 27, 2, 7
2022/12/1, 116, 49, , 25, 1, 7
2022/12/2, 114, 24, , 18, 1, 2
2022/12/3, 74, 17, , 19, 1, 3
2022/12/4, 54, 48, , 26, 1, 2
2022/12/5, 62, 10, , 21, 1, 2
2022/12/6, 34, 17, , 19, 1, 1
2022/12/7, 44, 17, , 14, , 1
2022/12/8, 53, 28, , 16, , 1
2022/12/9, 77, 34, , 17, , 3
2022/12/10, 85, , , , , 
2022/12/12, 34, 9, , 15, , 2
2022/12/13, 34, 10, , 15, , 2
2022/12/14, 37, 14, , 20, , 2
2022/12/15, 49, 15, , 16, , 2
2022/12/16, 57, 17, , 15, , 2
2022/12/17, 61, 10, , 8, , 
2022/12/18, 40, 11, , 18, , 1
2022/12/19, 44, 10, , 21, , 1
2022/12/20, 41, 19, , 24, , 2
2022/12/21, 62, 10, , 17, , 2
2022/12/22, 38, 15, , 16, , 3
