date, pm25, pm10, o3, no2, so2, co
2021/10/27, 58, , 13, 15, , 2
2021/10/28, 35, , 4, 22, , 5
2021/10/29, 48, 19, , , , 
2021/11/1, 112, 39, , 22, , 
2021/11/2, 102, 18, , 16, , 
2021/11/3, 62, 13, , 18, , 
2021/11/4, 47, 15, , 17, , 
2021/11/5, 54, 9, , 12, , 
2021/11/6, 22, 7, , 13, , 
2021/11/7, 23, 11, , 15, , 
2021/11/8, 37, 8, , 12, , 
2021/11/9, 26, 17, , 17, , 
2021/11/10, 32, 15, , 16, , 
2021/11/11, 40, 16, , 16, , 
2021/11/12, 60, , , 13, , 
2021/11/13, 41, , , 17, , 
2021/11/14, 31, 15, , 15, , 
2021/11/15, 30, 16, , 15, , 
2021/11/16, 27, 17, , 17, , 
2021/11/17, 37, 23, , 18, , 
2021/11/18, 61, 13, , 16, , 
2021/11/19, 49, 6, , 13, , 
2021/11/20, 25, 9, , 16, , 
2021/11/21, 27, 14, , 13, , 
2021/11/22, 28, 15, , 20, , 2
2021/11/23, 35, 12, , 18, , 1
2021/11/24, 32, 7, , 18, , 1
2021/11/25, 31, 14, , 17, , 1
2021/11/26, 52, 15, , 17, , 1
