date, pm25, pm10, o3, no2, so2, co
2023/2/22, 73, 17, , 34, 2, 2
2023/2/23, 59, 21, , 42, 4, 1
2023/2/24, 67, 22, , 32, 1, 2
2023/2/25, 69, 10, , 17, 2, 3
2023/2/26, 40, 10, , 22, 1, 1
2023/2/27, 40, 8, , 31, 1, 1
2023/2/28, 34, 5, , 28, 1, 
2023/3/1, 14, 5, , 25, 1, 1
2023/3/2, 18, 6, , 35, 1, 2
2023/3/3, 21, 10, , 37, 1, 1
2023/3/4, 41, 7, , 25, 2, 1
2023/3/5, 30, 9, , 38, 2, 2
2023/3/6, 34, 11, , 34, 2, 3
2023/3/7, 40, 24, , 42, 2, 5
2023/3/8, 75, 7, , 20, 1, 2
2023/3/9, 24, , , , , 
2023/3/13, 22, 12, , 30, 2, 2
2023/3/14, 41, 18, , 19, 2, 2
2023/3/15, 50, 25, , 40, 1, 4
2023/3/16, 74, 7, , 20, 1, 2
2023/3/17, 25, 9, , 27, 1, 2
2023/3/18, 27, 21, , 38, 2, 3
2023/3/19, 55, 41, , 70, 4, 9
2023/3/20, 78, 29, , 45, 3, 4
2023/3/21, 57, 13, , 19, 2, 4
2023/3/22, 40, 18, , 19, 4, 2
2023/3/23, 43, 17, , 23, 3, 4
2023/3/24, 51, 17, , 21, 2, 2
2023/3/25, 57, 23, , 20, 1, 5
2023/3/26, 72, 14, , 21, 2, 2
2023/3/27, 51, 32, , 16, 1, 4
2023/3/28, 49, 13, , 10, 2, 1
2023/3/29, 43, 18, , 17, 1, 2
2023/3/30, 53, 14, , 14, 1, 1
2023/3/31, 48, 25, , 18, 2, 5
2022/10/1, 84, 11, , 20, 1, 3
2022/10/2, 31, 11, , 12, 1, 4
2022/10/3, 37, 10, , 16, , 2
2022/10/4, 26, 6, , 19, 1, 4
2022/10/5, 20, 5, , 18, , 2
2022/10/6, 19, 12, , 20, 1, 1
2022/10/7, 31, 20, , 29, 1, 2
2022/10/8, 46, 17, , 30, 1, 1
2022/10/9, 44, 11, , 20, 1, 1
2022/10/10, 30, 21, , 32, 1, 6
2022/10/11, 47, 39, , 61, 4, 20
2022/10/12, 84, 19, , 31, 1, 5
2022/10/13, 47, 24, , 38, 1, 5
2022/10/14, 52, 32, , 43, 1, 6
2022/10/15, 62, 28, , 39, 4, 4
2022/10/16, 59, 22, , 34, 4, 2
2022/10/17, 58, 14, , 27, 2, 3
2022/10/18, 49, 12, , 33, 1, 3
2022/10/19, 43, 9, , 22, 1, 4
2022/10/20, 27, 17, , 33, , 3
2022/10/21, 44, 18, , 35, 1, 3
2022/10/22, 51, 26, , 22, , 3
2022/10/23, 71, 14, , 27, 1, 4
2022/10/24, 40, 27, , 44, 2, 7
2022/10/25, 56, 21, , 25, 1, 4
2022/10/26, 56, 28, , 26, 1, 3
2022/10/27, 67, 22, , 28, 2, 4
2022/10/28, 63, 12, , 24, 1, 2
2022/10/29, 45, 6, , 17, , 1
2022/10/30, 17, 6, , 20, 1, 2
2022/10/31, 15, 9, , 20, 1, 2
2022/11/1, 20, 17, , 29, 1, 2
2022/11/2, 50, 9, , 19, 1, 2
2022/11/3, 29, 16, , 23, 1, 4
2022/11/4, 52, , , , , 3
2022/11/11, 42, 5, , 15, , 
2022/11/12, 20, 5, , 9, 1, 1
2022/11/13, 8, 11, , 17, 1, 3
2022/11/14, 17, 16, , 28, 1, 3
2022/11/15, 35, 20, , 35, 1, 4
2022/11/16, 61, 17, , 40, 1, 4
2022/11/17, 54, 10, , 17, 2, 2
2022/11/18, 40, 16, , 24, 1, 3
2022/11/19, 56, 25, , 25, 1, 6
2022/11/20, 73, 21, , 25, , 3
2022/11/21, 71, 12, , 20, 1, 2
2022/11/22, 45, 7, , 18, 1, 2
2022/11/23, 31, 14, , 18, 1, 3
2022/11/24, 55, 12, , 18, 1, 2
2022/11/25, 50, 15, , 19, 1, 2
2022/11/26, 57, 16, , 20, , 2
2022/11/27, 60, 13, , 16, 1, 1
2022/11/28, 51, 21, , 22, 1, 2
2022/11/29, 67, 42, , 42, 2, 5
2022/11/30, 107, 56, , 47, 2, 9
2022/12/1, 137, 47, , 41, 3, 6
2022/12/2, 121, 27, , 33, 1, 3
2022/12/3, 81, 22, , 34, 1, 4
2022/12/4, 67, 22, , 42, 1, 3
2022/12/5, 63, 19, , 44, 2, 2
2022/12/6, 54, 22, , 34, 1, 3
2022/12/7, 62, 17, , 22, 1, 2
2022/12/8, 57, 28, , 25, 1, 3
2022/12/9, 82, 32, , 27, 2, 4
2022/12/10, 90, 12, , 20, 1, 4
2022/12/11, 47, 10, , 19, 1, 2
2022/12/12, 41, 8, , 22, 1, 3
2022/12/13, 33, 11, , 28, 1, 2
2022/12/14, 44, 17, , 33, 1, 2
2022/12/15, 58, 17, , 29, 1, 1
2022/12/16, 65, 19, , 27, 1, 2
2022/12/17, 67, 13, , 20, 1, 2
2022/12/18, 49, 11, , 36, 1, 1
2022/12/19, 48, 12, , 39, 2, 3
2022/12/20, 49, 23, , 39, 2, 5
2022/12/21, 72, 12, , 28, 1, 2
2022/12/22, 46, 20, , 25, 1, 4
2022/12/23, 64, 16, , 24, 2, 4
2022/12/24, 59, 8, , 31, 1, 3
2022/12/25, 31, 7, , 26, 1, 1
2022/12/26, 31, 13, , 21, 1, 2
2022/12/27, 50, 15, , 29, , 2
2022/12/28, 58, 15, , 39, , 3
2022/12/29, 49, 23, , 30, , 3
2022/12/30, 74, 15, , 26, 1, 3
2022/12/31, 56, 12, , 16, 1, 2
2023/1/1, 45, 3, , 15, , 2
2022/7/1, 20, 8, , 23, 1, 4
2022/7/2, 27, 9, , 35, 2, 4
2022/7/3, 35, 11, , 25, 1, 3
2022/7/4, 41, 14, , 34, 2, 4
2022/7/5, 52, 15, , 41, 3, 6
2022/7/6, 54, 14, , 29, 2, 5
2022/7/7, 51, 4, , 18, , 2
2022/7/8, 15, 12, , 33, 2, 5
2022/7/9, 46, 10, , 21, 2, 4
2022/7/10, 36, 9, , 12, 1, 1
2022/7/11, 33, 7, , 11, 1, 3
2022/7/12, 26, 8, , 28, 1, 6
2022/7/13, 31, 11, , 36, 2, 7
2022/7/14, 41, 5, , 22, 2, 4
2022/7/15, 20, 7, , 25, 2, 3
2022/7/16, 24, 8, , 19, , 2
2022/7/17, 29, 6, , 34, 1, 5
2022/7/18, 23, 5, , , , 2
2022/7/19, 16, 6, , , 2, 2
2022/7/20, 21, 5, , , 1, 3
2022/7/21, 19, 6, , , 1, 5
2022/7/22, 22, 13, , , 1, 7
2022/7/23, 48, 12, , , 3, 11
2022/7/24, 44, 11, , 35, 1, 4
2022/7/25, 41, 10, , 23, 1, 6
2022/7/26, 40, 17, , 32, 1, 7
2022/7/27, 61, 13, , 37, 3, 6
2022/7/28, 46, 5, , 17, 1, 2
2022/7/29, 16, 7, , 22, , 4
2022/7/30, 24, 9, , 31, 2, 10
2022/7/31, 32, 8, , 26, 1, 6
2022/8/1, 30, 9, , 26, 1, 6
2022/8/2, 31, 14, , 25, 1, 7
2022/8/3, 50, 14, , 31, 1, 6
2022/8/4, 54, 16, , 29, 1, 6
2022/8/5, 54, 16, , 20, 1, 4
2022/8/6, 56, 22, , 32, 4, 5
2022/8/7, 51, 10, , 23, 1, 4
2022/8/8, 30, 6, , 16, 1, 3
2022/8/9, 18, , , 16, 1, 4
2022/8/28, 155, 57, , 24, 2, 6
2022/8/29, 96, 41, , 36, 2, 5
2022/8/30, 71, 22, , 22, 1, 2
2022/8/31, 39, 8, , 16, 1, 1
2022/9/1, 12, 6, , 20, , 2
2022/9/2, 12, 11, , 26, , 3
2022/9/3, 22, 13, , 26, 1, 3
2022/9/4, 28, 11, , 25, 1, 2
2022/9/5, 24, 7, , 19, 1, 2
2022/9/6, 18, 9, , 25, 1, 4
2022/9/7, 26, 7, , 19, 1, 5
2022/9/8, 20, 12, , 25, 1, 4
2022/9/9, 22, 45, , 60, 5, 19
2022/9/10, 85, 42, , 32, 2, 10
2022/9/11, 81, 28, , 25, 1, 5
2022/9/12, 66, 24, , 16, 1, 3
2022/9/13, 50, 15, , 16, , 5
2022/9/14, 52, 17, , 24, 1, 7
2022/9/15, 53, 21, , 26, 1, 6
2022/9/16, 59, 15, , 28, 1, 5
2022/9/17, 40, 20, , 23, 1, 4
2022/9/18, 58, 8, , 14, 1, 4
2022/9/19, 24, 9, , 18, 2, 3
2022/9/20, 24, 29, , 28, 2, 10
2022/9/21, 66, 18, , 20, 1, 5
2022/9/22, 54, 17, , 20, 1, 4
2022/9/23, 52, 5, , 15, 1, 4
2022/9/24, 20, 7, , 12, 1, 4
2022/9/25, 25, 12, , 17, 1, 4
2022/9/26, 41, 23, , 22, 2, 9
2022/9/27, 61, 12, , 21, 1, 4
2022/9/28, 39, 21, , 26, 1, 6
2022/9/29, 59, 29, , 23, 1, 7
2022/9/30, 71, 33, , 25, 1, 9
2022/5/29, 7, 6, , 28, , 1
2022/5/30, 13, 4, , 33, , 3
2022/5/31, 12, 6, , 31, , 4
2022/6/1, 14, 7, , 21, , 2
2022/6/2, 13, 3, , 25, , 2
2022/6/3, 12, 10, , 28, , 2
2022/6/4, 24, 12, , 32, , 8
2022/6/5, 36, 8, , 25, , 2
2022/6/6, 24, 6, , 31, , 2
2022/6/7, 18, 12, , 38, , 8
2022/6/8, 36, 18, , 48, , 6
2022/6/9, 54, 11, , 34, , 3
2022/6/10, 39, 14, , 33, , 4
2022/6/11, 46, 12, , 22, , 8
2022/6/12, 42, 12, , 24, , 11
2022/6/13, 39, 12, , 29, , 10
2022/6/14, 41, 5, , 15, , 
2022/6/15, 15, 6, , 16, 1, 2
2022/6/16, 19, 8, , 31, 1, 3
2022/6/17, 27, 7, , 27, 1, 4
2022/6/18, 24, 10, , 22, 3, 4
2022/6/19, 32, 7, , 19, 1, 2
2022/6/20, 23, 9, , 31, 1, 4
2022/6/21, 36, 7, , 16, 2, 4
2022/6/22, 24, 6, , 11, 2, 2
2022/6/23, 21, 9, , 17, 2, 3
2022/6/24, 30, 12, , 20, 2, 3
2022/6/25, 44, 13, , 30, 1, 8
2022/6/26, 44, 14, , 39, 2, 8
2022/6/27, 52, 10, , 20, 1, 4
2022/6/28, 36, 6, , 15, 2, 3
2022/6/29, 22, 7, , 28, 2, 4
2022/6/30, 27, 6, , 15, 1, 3
2022/1/3, 53, 20, , 16, 1, 2
2022/1/4, 67, 22, , 18, 2, 2
2022/1/5, 71, 13, , 22, 2, 3
2022/1/6, 46, 4, , 11, 2, 1
2022/1/7, 16, 8, , 14, 1, 1
2022/1/8, 33, 15, , 13, 1, 2
2022/1/9, 56, 13, , 18, 1, 2
2022/1/10, 49, 9, , 12, 1, 3
2022/1/11, 39, 9, , 14, 2, 2
2022/1/12, 38, 15, , 28, 2, 4
2022/1/13, 57, 4, , 15, 1, 2
2022/1/14, 18, 3, , 10, 1, 1
2022/1/15, 11, 3, , 13, 1, 1
2022/1/16, 17, 13, , 19, 2, 3
2022/1/17, 45, 11, , 17, 1, 2
2022/1/18, 43, 10, , 22, 2, 2
2022/1/19, 37, 14, , 16, 2, 2
2022/1/20, 53, 22, , 17, 2, 3
2022/1/21, 73, 24, , 18, 1, 1
2022/1/22, 76, 27, , 16, 2, 3
2022/1/23, 82, 39, , 31, 2, 5
2022/1/24, 106, 24, , 27, 2, 2
2022/1/25, 77, 14, , 25, 1, 2
2022/1/26, 53, 10, , 24, 1, 2
2022/1/27, 35, 21, , 18, 1, 2
2022/1/28, 66, 48, , 28, 2, 6
2022/1/29, 123, 16, , 16, 1, 2
2022/1/30, 53, 22, , 17, 1, 2
2022/1/31, 70, 19, , 22, 1, 1
2022/2/1, 63, 11, , 20, 3, 1
2022/2/2, 43, 40, , 36, 1, 5
2022/2/3, 111, 49, , 32, 2, 6
2022/2/4, 127, 14, , 34, 1, 5
2022/2/5, 53, 13, , 30, , 5
2022/2/6, 50, 12, , 28, 1, 4
2022/2/7, 38, 8, , 24, 2, 3
